"","WeekEnding","CumulativeDeaths","Deaths","Gender","Year"
"527",2013-02-18,44588.7539005238,5747.47407453704,"Female",2013
"528",2013-02-25,50238.6083620056,5649.85446148187,"Female",2013
"529",2013-03-04,55982.1012811913,5743.49291918564,"Female",2013
"530",2013-03-11,61924.2809738707,5942.1796926794,"Female",2013
"531",2013-03-18,67910.3404209937,5986.05944712301,"Female",2013
"532",2013-03-25,73291.9491788893,5381.60875789561,"Female",2013
"533",2013-04-01,78336.6966826911,5044.74750380182,"Female",2013
"534",2013-04-08,84428.6430990926,6091.94641640151,"Female",2013
"535",2013-04-15,90754.0953524253,6325.4522533327,"Female",2013
"536",2013-04-22,96596.7597477659,5842.6643953406,"Female",2013
"537",2013-04-29,101997.200933479,5400.44118571302,"Female",2013
"538",2013-05-06,106811.873836103,4814.67290262364,"Female",2013
"539",2013-05-13,111433.539873714,4621.66603761166,"Female",2013
"540",2013-05-20,116505.573083035,5072.03320932041,"Female",2013
"541",2013-05-27,121060.584703768,4555.01162073351,"Female",2013
"542",2013-06-03,125609.717839502,4549.13313573391,"Female",2013
"543",2013-06-10,130384.756766212,4775.03892670991,"Female",2013
"544",2013-06-17,134858.803200606,4474.04643439437,"Female",2013
"545",2013-06-24,139332.351131071,4473.54793046476,"Female",2013
"546",2013-07-01,143750.506560824,4418.1554297524,"Female",2013
"547",2013-07-08,148134.908339921,4384.4017790971,"Female",2013
"548",2013-07-15,152452.594773372,4317.68643345105,"Female",2013
"549",2013-07-22,156920.391866884,4467.79709351275,"Female",2013
"550",2013-07-29,161221.202190578,4300.81032369329,"Female",2013
"551",2013-08-05,165395.006367889,4173.80417731174,"Female",2013
"552",2013-08-12,169544.445807252,4149.43943936288,"Female",2013
"553",2013-08-19,173885.364922052,4340.91911479947,"Female",2013
"554",2013-08-26,178043.281093462,4157.91617141003,"Female",2013
"555",2013-09-02,182183.630237629,4140.34914416683,"Female",2013
"556",2013-09-09,186620.372883137,4436.74264550861,"Female",2013
"557",2013-09-16,190783.913215245,4163.54033210778,"Female",2013
"558",2013-09-23,195325.309532851,4541.39631760554,"Female",2013
"559",2013-09-30,200090.181014869,4764.87148201809,"Female",2013
"560",2013-10-07,204642.762326042,4552.58131117342,"Female",2013
"561",2013-10-14,209219.871721779,4577.10939573721,"Female",2013
"562",2013-10-21,213973.957783925,4754.086062146,"Female",2013
"563",2013-10-28,218631.912302869,4657.95451894414,"Female",2013
"564",2013-11-04,223321.59708623,4689.68478336025,"Female",2013
"565",2013-11-11,228222.961742882,4901.3646566527,"Female",2013
"566",2013-11-18,233166.736700258,4943.77495737592,"Female",2013
